index,pub_id
2895,US7894997B2
2896,USD612624S1
2897,US10052289B2
2898,US8223947B2
2899,USD621769S1
2900,USD681312S1
2901,USD624554S1
2902,US8243978B2
2903,USD637363S1
2904,US8134463B2
2905,USD616715S1
2906,US8296861B2
2907,US7999163B2
2908,USD646827S1
2909,US8322853B2
2910,US8131307B2
2911,US7790396B1
2912,US8277804B2
2913,USD628450S1
2914,US8163692B2
2915,US8208430B2
2916,US7994185B2
2917,USD620609S1
2918,USD629746S1
2919,US8251536B2
2920,US7988324B2
2921,USD618663S1
2922,US8166805B1
2923,US8201300B2
2924,US8236692B2
2925,US8093994B2
2926,US8046501B2
2927,US8028683B1
2928,US8293128B2
2929,USD656095S1
2930,US8175118B2
2931,US8177397B1
2932,US8214599B2
2933,US7733701B2
2934,USD624880S1
2935,USD635680S1
2936,US8262583B1
2937,US8203551B2
2938,US8088140B2
2939,USD640004S1
2940,US7825647B2
2941,USD622501S1
2942,US8294809B2
2943,US7955050B1
2944,US8193490B2
2945,US8082255B1
2946,US7845502B1
2947,USD631435S1
2948,US8018046B2
2949,USD636363S1
2950,US8091305B2
2951,US8083260B2
2952,US8238250B2
2953,USD617858S1
2954,US8319362B2
2955,USD626038S1
2956,US7947846B2
2957,US8258818B2
2958,US8076257B1
2959,US8136839B2
2960,USD637185S1
2961,US8197667B2
2962,US8174014B2
2963,USD622826S1
2964,USD602926S1
2965,US8067611B2
2966,US10410214B2
2967,US7887360B2
2968,US7807544B2
2969,US7941984B2
2970,US7838564B2
2971,US8271643B2
2972,USD638246S1
2973,US8280409B2
2974,USD624648S1
2975,US8004668B2
2976,US7996267B2
2977,US8146766B2
2978,USD606255S1
2979,USD611466S1
2980,US8293283B2
2981,US7745378B1
2982,US8294105B2
2983,US7753157B1
2984,US8173019B2
2985,US8162660B2
2986,USD618074S1
2987,US8300603B2
2988,US7988783B2
2989,US8022198B2
2990,USD625453S1
2991,USD618982S1
2992,US7875076B2
2993,US7849725B1
2994,US7980998B2
2995,US8233278B2
2996,US8229664B2
2997,US8325230B1
2998,US8028595B2
2999,USD623460S1
3000,US10002167B2
3001,US10035991B2
3002,US10146871B2
3003,US10157195B1
3004,US10285789B2
3005,US10329164B2
3006,US10567909B2
3007,US7261361B1
3008,US7269948B2
3009,US7284208B2
3010,US7298126B1
3011,US7300012B1
3012,US7324361B2
3013,US7339285B2
3014,US7345742B2
3015,US7351088B1
3016,US7355167B2
3017,US7363880B2
3018,US7367670B2
3019,US7370597B1
3020,US7371880B2
3021,US7371889B2
3022,US7374124B2
3023,US7374989B2
3024,US7375064B1
3025,US7375803B1
3026,US7376011B2
3027,US7377335B2
3028,US7378442B1
3029,US7380430B1
3030,US7381155B2
3031,US7381973B2
3032,US7382017B2
3033,US7385854B2
3034,US7387342B1
3035,US7387343B1
3036,US7389198B1
3037,US7390066B2
3038,US7391568B2
3039,US7391645B2
3040,US7391646B2
3041,US7392145B1
3042,US7392554B1
3043,US7395163B1
3044,US7397697B2
3045,US7398914B1
3046,US7400888B2
3047,US7402105B1
3048,US7405297B2
3049,US7405812B1
3050,US7405985B2
3051,US7408149B2
3052,US7411681B2
3053,US7416153B1
3054,US7416929B2
3055,US7417164B2
3056,US7419118B1
3057,US7422090B1
3058,US7422354B2
3059,US7422727B2
3060,US7428171B2
3061,US7430287B2
3062,US7432728B2
3063,US7434327B2
3064,US7436019B2
3065,US7438015B1
3066,US7439636B2
3067,US7441439B2
3068,US7441633B2
3069,US7441915B2
3070,US7442706B2
3071,US7443736B2
3072,US7446377B2
3073,US7446705B1
3074,US7447081B2
3075,US7448600B1
3076,US7451757B2
3077,US7451855B2
3078,US7452067B2
3079,US7452081B2
3080,US7452469B1
3081,US7452691B2
3082,US7453735B2
3083,US7456437B2
3084,US7457162B2
3085,US7460407B2
3086,US7462046B2
3087,US7462159B1
3088,US7462285B2
3089,US7462489B2
3090,US7463528B2
3091,US7466014B2
3092,US7468486B2
3093,US7470905B1
3094,US7471139B2
3095,US7471575B2
3096,US7472488B2
3097,US7472666B1
3098,US7473002B1
3099,US7473006B1
3100,US7473035B2
3101,US7473304B2
3102,US7473429B1
3103,US7473601B2
3104,US7475596B2
3105,US7478829B2
3106,US7479100B2
3107,US7479136B2
3108,US7479628B1
3109,US7480588B1
3110,US7480954B1
3111,US7480992B2
3112,US7481599B2
3113,US7482226B2
3114,US7482680B2
3115,US7483294B2
3116,US7483600B2
3117,US7484472B1
3118,US7484518B2
3119,US7486462B1
3120,US7487703B2
3121,US7487736B2
3122,US7488239B2
3123,US7488419B1
3124,US7488500B2
3125,US7489164B2
3126,US7490375B2
3127,US7490512B2
3128,US7490535B2
3129,US7490611B2
3130,US7490865B1
3131,US7491013B2
3132,US7491517B2
3133,US7492634B2
3134,US7495045B2
3135,US7495255B2
3136,US7495941B2
3137,US7496920B1
3138,US7497184B1
3139,US7497224B2
3140,US7497446B2
3141,US7498686B2
3142,US7500443B1
3143,US7502118B2
3144,US7502259B2
3145,US7502733B2
3146,US7503418B2
3147,US7503681B2
3148,US7503800B2
3149,US7504630B2
3150,US7506781B2
3151,US7507258B2
3152,US7508885B2
3153,US7509760B2
3154,US7509767B2
3155,US7510008B2
3156,US7510192B2
3157,US7510297B2
3158,US7510453B2
3159,US7510921B2
3160,US7511481B2
3161,US7513479B2
3162,US7514297B2
3163,US7514298B2
3164,US7515686B2
3165,US7517756B2
3166,US7518258B1
3167,US7518517B2
3168,US7518919B2
3169,US7520546B2
3170,US7520651B2
3171,US7521040B2
3172,US7523596B2
3173,US7524512B2
3174,US7525114B2
3175,US7525211B2
3176,US7527451B2
3177,US7528786B1
3178,US7530150B2
3179,US7530351B2
3180,US7530431B2
3181,US7530635B2
3182,US7531259B2
3183,US7532514B2
3184,US7535375B2
3185,US7535424B2
3186,US7535786B1
3187,US7536823B2
3188,US7537169B2
3189,US7537707B2
3190,US7538269B2
3191,US7538417B2
3192,US7540045B2
3193,US7540497B2
3194,US7540960B2
3195,US7541237B2
3196,US7541938B1
3197,US7543493B2
3198,US7543938B2
3199,US7544833B2
3200,US7546200B2
3201,US7547128B2
3202,US7548427B2
3203,US7549447B1
3204,US7549683B1
3205,US7550086B2
3206,US7550231B2
3207,US7550661B1
3208,US7551088B2
3209,US7551128B2
3210,US7551484B2
3211,US7554681B2
3212,US7554813B2
3213,US7554844B2
3214,US7554848B2
3215,US7556644B2
3216,US7556994B2
3217,US7557663B2
3218,US7557771B1
3219,US7558332B2
3220,US7559680B2
3221,US7560035B1
3222,US7564498B2
3223,US7565478B2
3224,US7565868B2
3225,US7566139B1
3226,US7566831B2
3227,US7566881B2
3228,US7568442B2
3229,US7568708B2
3230,US7569249B2
3231,US7570186B2
3232,US7570918B2
3233,US7571913B2
3234,US7572134B2
3235,US7572198B2
3236,US7572518B2
3237,US7574832B1
3238,US7574977B2
3239,US7575318B2
3240,US7575505B2
3241,US7575507B2
3242,US7576116B2
3243,US7577037B2
3244,US7577666B2
3245,US7578092B2
3246,US7578093B2
3247,US7578101B2
3248,US7578108B2
3249,US7578463B2
3250,US7581343B1
3251,US7581408B2
3252,US7581620B2
3253,US7581996B1
3254,US7582765B2
3255,US7583189B2
3256,US7583882B2
3257,US7584391B2
3258,US7584840B2
3259,US7585073B2
3260,US7585080B2
3261,US7585090B2
3262,US7585181B2
3263,US7585564B2
3264,US7587769B1
3265,US7588000B2
3266,US7588628B2
3267,US7589812B2
3268,US7591167B2
3269,US7591632B2
3270,US7592162B2
3271,US7594695B2
3272,US7594726B2
3273,US7595229B2
3274,US7595533B2
3275,US7596759B2
3276,US7597337B2
3277,US7597533B1
3278,US7597811B2
3279,US7598629B2
3280,US7599886B1
3281,US7600551B2
3282,US7601181B2
3283,US7601371B2
3284,US7602213B2
3285,US7602607B2
3286,US7602667B2
3287,US7603249B1
3288,US7604586B2
3289,US7604696B2
3290,US7604898B2
3291,US7605265B2
3292,US7605597B2
3293,US7606719B2
3294,US7607496B2
3295,US7608361B2
3296,US7609556B2
3297,US7610685B2
3298,US7610859B1
3299,US7610868B2
3300,US7611450B2
3301,US7613067B2
3302,US7613694B2
3303,US7614178B2
3304,US7614592B2
3305,US7614852B2
3306,US7615358B2
3307,US7617638B1
3308,US7617921B2
3309,US7618000B2
3310,US7618328B2
3311,US7618456B2
3312,US7618502B2
3313,US7620597B2
3314,US7621052B1
3315,US7621148B1
3316,US7621430B2
3317,US7621443B2
3318,US7621718B1
3319,US7622124B2
3320,US7622297B2
3321,US7622568B2
3322,US7623242B2
3323,US7624933B2
3324,US7624972B2
3325,US7627975B1
3326,US7628057B1
3327,US7628119B2
3328,US7629700B2
3329,US7629751B2
3330,US7629790B2
3331,US7631079B1
3332,US7631472B2
3333,US7631645B2
3334,US7634974B1
3335,US7635004B2
3336,US7635386B1
3337,US7637050B2
3338,US7637694B1
3339,US7638064B1
3340,US7638421B2
3341,US7638971B2
3342,US7639139B2
3343,US7639612B2
3344,US7639971B2
3345,US7640688B2
3346,US7640973B2
3347,US7641040B2
3348,US7641143B2
3349,US7641444B1
3350,US7641699B2
3351,US7642955B2
3352,US7643859B2
3353,US7644070B2
3354,US7645086B2
3355,US7645115B2
3356,US7645197B2
3357,US7645455B2
3358,US7645493B2
3359,US7646288B2
3360,US7647752B2
3361,US7648089B2
3362,US7648176B2
3363,US7649945B2
3364,US7650300B2
3365,US7650788B2
3366,US7650947B2
3367,US7651268B2
3368,US7651575B2
3369,US7651867B2
3370,US7652254B2
3371,US7652292B2
3372,US7652695B2
3373,US7654110B2
3374,US7654314B2
3375,US7654478B1
3376,US7654682B2
3377,US7654875B1
3378,US7655462B2
3379,US7656055B2
3380,US7656134B2
3381,US7658492B2
3382,US7658682B2
3383,US7658689B2
3384,US7659582B2
3385,US7660156B2
3386,US7661607B1
3387,US7662066B2
3388,US7662232B2
3389,US7662373B2
3390,US7662566B2
3391,US7663061B2
3392,US7663977B1
3393,US7664563B2
3394,US7665263B2
3395,US7665346B1
3396,US7665423B2
3397,US7665901B2
3398,US7665962B1
3399,US7665965B1
3400,US7666427B2
3401,US7667353B2
3402,US7667609B1
3403,US7669004B2
3404,US7669122B2
3405,US7669445B2
3406,US7670113B1
3407,US7670121B2
3408,US7670234B1
3409,US7670275B2
3410,US7670602B2
3411,US7671276B2
3412,US7671749B2
3413,US7671816B2
3414,US7672119B2
3415,US7672681B1
3416,US7673509B2
3417,US7673707B2
3418,US7673822B2
3419,US7673843B2
3420,US7673908B2
3421,US7674120B2
3422,US7674138B2
3423,US7675159B2
3424,US7675399B2
3425,US7676199B2
3426,US7676346B2
3427,US7676872B2
3428,US7677200B2
3429,US7677208B2
3430,US7677393B2
3431,US7677721B2
3432,US7678092B2
3433,US7678402B1
3434,US7678762B2
3435,US7678925B2
3436,US7679042B1
3437,US7679550B2
3438,US7681250B2
3439,US7682053B2
3440,US7682105B2
3441,US7682133B1
3442,US7682737B2
3443,US7683027B2
3444,US7683771B1
3445,US7683792B2
3446,US7683794B2
3447,US7685727B2
3448,US7685770B2
3449,US7685946B1
3450,US7686051B2
3451,US7686317B2
3452,US7686460B2
3453,US7686684B2
3454,US7686705B1
3455,US7686740B1
3456,US7687484B2
3457,US7688428B2
3458,US7689232B1
3459,US7690543B1
3460,US7690626B2
3461,US7690821B2
3462,US7691811B2
3463,US7691849B2
3464,US7692015B2
3465,US7692041B2
3466,US7694424B2
3467,US7694527B2
3468,US7694554B1
3469,US7695069B2
3470,US7695245B1
3471,US7695388B2
3472,US7695407B2
3473,US7695766B2
3474,US7696889B2
3475,US7697248B2
3476,US7697329B2
3477,US7697354B2
3478,US7697973B2
3479,US7698100B1
3480,US7698451B2
3481,US7698461B2
3482,US7698521B2
3483,US7699262B2
3484,US7699272B2
3485,US7699715B2
3486,US7700047B2
3487,US7701347B2
3488,US7701903B2
3489,US7702521B2
3490,US7703186B1
3491,US7703282B1
3492,US7703325B2
3493,US7703938B1
3494,US7704039B1
3495,US7704045B1
3496,US7704046B1
3497,US7705482B2
3498,US7706821B2
3499,US7711603B2
3500,US7712156B2
3501,US7712277B2
3502,US7712425B2
3503,US7712477B2
3504,US7712804B2
3505,US7712849B2
3506,US7713151B2
3507,US7713559B2
3508,US7714064B2
3509,US7714354B2
3510,US7715720B2
3511,US7716281B2
3512,US7716296B2
3513,US7716735B2
3514,US7717057B2
3515,US7717769B2
3516,US7717824B2
3517,US7718392B2
3518,US7718849B2
3519,US7718899B2
3520,US7719435B2
3521,US7720098B1
3522,US7721739B2
3523,US7722327B1
3524,US7723595B2
3525,US7726263B2
3526,US7726460B2
3527,US7726487B2
3528,US7726684B2
3529,US7727295B2
3530,US7728450B2
3531,US7729049B2
3532,US7729147B1
3533,US7729530B2
3534,US7729793B2
3535,US7729941B2
3536,US7730211B2
3537,US7730705B2
3538,US7730958B2
3539,US7731213B2
3540,US7731218B2
3541,US7731558B2
3542,US7732751B2
3543,US7734399B2
3544,US7735334B2
3545,US7735416B2
3546,US7735622B2
3547,US7735874B2
3548,US7736658B2
3549,US7737391B2
3550,US7737452B2
3551,US7738113B1
3552,US7740061B2
3553,US7741247B2
3554,US7741254B2
3555,US7742597B2
3556,US7742957B2
3557,US7743025B2
3558,US7743213B2
3559,US7743872B2
3560,US7744013B2
3561,US7744289B2
3562,US7744306B2
3563,US7744390B2
3564,US7744495B2
3565,US7744543B2
3566,US7744931B2
3567,US7745169B2
3568,US7745486B2
3569,US7745487B2
3570,US7748190B1
3571,US7748845B2
3572,US7749058B2
3573,US7749291B2
3574,US7749504B2
3575,US7749773B2
3576,US7751872B2
3577,US7752088B1
3578,US7752175B2
3579,US7752193B2
3580,US7752714B2
3581,US7752893B2
3582,US7753155B2
3583,US7753386B2
3584,US7754310B2
3585,US7754348B2
3586,US7754417B2
3587,US7755071B2
3588,US7755238B2
3589,US7755470B2
3590,US7755744B1
3591,US7757953B2
3592,US7758017B2
3593,US7758476B2
3594,US7759309B2
3595,US7759809B2
3596,US7759879B2
3597,US7760570B1
3598,US7761106B2
3599,US7761255B1
3600,US7761341B2
3601,US7761417B2
3602,US7762214B2
3603,US7762247B2
3604,US7763242B2
3605,US7764196B2
3606,US7764316B2
3607,US7764777B2
3608,US7764954B2
3609,US7765622B2
3610,US7765844B2
3611,US7766249B2
3612,US7766609B1
3613,US7766617B1
3614,US7766618B1
3615,US7766872B2
3616,US7767171B2
3617,US7767187B2
3618,US7767248B2
3619,US7769605B2
3620,US7771158B2
3621,US7771759B2
3622,US7775016B2
3623,US7775176B2
3624,US7775210B2
3625,US7775281B2
3626,US7775299B2
3627,US7775456B2
3628,US7775675B2
3629,US7775707B2
3630,US7775769B1
3631,US7776065B2
3632,US7779444B2
3633,US7779864B2
3634,US7780376B2
3635,US7780419B1
3636,US7780669B2
3637,US7780674B2
3638,US7780736B2
3639,US7780763B2
3640,US7780803B2
3641,US7781083B2
3642,US7781837B2
3643,US7783575B2
3644,US7783719B2
3645,US7784115B1
3646,US7784211B1
3647,US7784224B2
3648,US7784704B2
3649,US7784935B2
3650,US7785071B1
3651,US7785072B1
3652,US7785102B2
3653,US7785137B2
3654,US7785215B2
3655,US7785402B2
3656,US7785912B2
3657,US7788765B2
3658,US7789013B2
3659,US7789104B2
3660,US7789409B2
3661,US7790032B2
3662,US7790202B1
3663,US7790821B2
3664,US7791188B2
3665,US7792675B2
3666,US7793475B2
3667,US7794124B2
3668,US7794131B2
3669,US7794433B2
3670,US7794637B2
3671,US7795012B2
3672,US7795218B2
3673,US7795515B2
3674,US7796110B2
3675,US7797072B2
3676,US7797613B1
3677,US7797879B1
3678,US7798221B2
3679,US7798363B2
3680,US7798419B2
3681,US7798465B1
3682,US7798499B2
3683,US7798878B1
3684,US7800892B2
3685,US7801395B2
3686,US7801750B1
3687,US7802057B2
3688,US7802541B2
3689,US7802702B2
3690,US7802909B2
3691,US7803095B1
3692,US7804440B1
3693,US7804737B2
3694,US7805146B1
3695,US7805386B2
3696,US7805404B2
3697,US7805428B2
3698,US7806267B2
3699,US7806350B2
3700,US7806568B2
3701,US7806894B1
3702,US7807130B2
3703,US7807265B2
3704,US7807403B2
3705,US7807450B2
3706,US7808055B2
3707,US7808386B1
3708,US7809610B2
3709,US7809714B1
3710,US7809748B2
3711,US7810286B2
3712,US7812458B2
3713,US7812547B2
3714,US7813595B2
3715,US7813999B2
3716,US7814013B2
3717,US7814041B2
3718,US7814145B2
3719,US7814560B2
3720,US7814957B2
3721,US7815066B2
3722,US7815082B1
3723,US7815158B2
3724,US7815190B1
3725,US7815701B2
3726,US7816814B1
3727,US7818920B2
3728,US7819136B1
3729,US7819413B2
3730,US7819829B1
3731,US7820256B2
3732,US7820758B1
3733,US7821150B2
3734,US7822687B2
3735,US7822705B2
3736,US7823245B2
3737,US7823579B2
3738,US7824129B2
3739,US7824419B2
3740,US7824445B2
3741,US7824612B2
3742,US7825261B2
3743,US7825618B2
3744,US7826464B2
3745,US7827140B2
3746,US7827218B1
3747,US7827649B2
3748,US7827738B2
3749,US7827747B2
3750,US7828100B2
3751,US7828450B2
3752,US7829111B2
3753,US7830320B2
3754,US7831063B2
3755,US7831555B2
3756,US7831756B1
3757,US7832292B2
3758,US7832697B2
3759,US7833619B2
3760,US7834231B2
3761,US7834249B2
3762,US7835844B2
3763,US7836180B2
3764,US7836626B2
3765,US7836821B2
3766,US7836911B2
3767,US7839035B2
3768,US7839490B2
3769,US7841161B2
3770,US7841365B2
3771,US7841447B2
3772,US7841478B2
3773,US7842599B2
3774,US7843508B2
3775,US7843644B1
3776,US7843729B2
3777,US7845250B2
3778,US7845299B2
3779,US7845314B2
3780,US7845577B2
3781,US7845894B2
3782,US7845908B1
3783,US7846008B2
3784,US7846134B1
3785,US7846263B1
3786,US7846361B2
3787,US7847143B2
3788,US7847402B2
3789,US7847650B2
3790,US7847692B2
3791,US7848149B2
3792,US7848701B2
3793,US7848970B2
3794,US7849511B2
3795,US7849611B2
3796,US7849708B2
3797,US7849961B1
3798,US7850141B2
3799,US7850514B2
3800,US7850593B2
3801,US7851158B2
3802,US7852048B2
3803,US7852464B2
3804,US7852582B2
3805,US7852709B1
3806,US7853375B2
3807,US7853474B2
3808,US7854043B2
3809,US7854107B2
3810,US7854200B2
3811,US7854791B2
3812,US7856372B2
3813,US7856373B2
3814,US7856418B2
3815,US7856430B1
3816,US7856855B2
3817,US7856866B2
3818,US7857004B2
3819,US7857311B2
3820,US7857589B1
3821,US7858068B2
3822,US7858309B2
3823,US7858386B2
3824,US7858681B2
3825,US7860995B1
3826,US7861730B2
3827,US7861743B1
3828,US7861880B2
3829,US7861900B2
3830,US7862299B1
3831,US7863275B2
3832,US7863885B1
3833,US7864131B2
3834,US7864540B2
3835,US7865807B2
3836,US7866066B2
3837,US7866261B2
3838,US7866480B2
3839,US7866493B1
3840,US7867217B2
3841,US7867617B2
3842,US7867967B2
3843,US7869147B2
3844,US7869822B2
3845,US7870476B2
3846,US7870812B2
3847,US7870968B2
3848,US7871402B2
3849,US7871628B2
3850,US7873358B2
3851,US7874095B2
3852,US7874123B2
3853,US7874387B2
3854,US7875009B2
3855,US7875103B2
3856,US7875263B1
3857,US7876007B2
3858,US7876709B2
3859,US7877913B1
3860,US7878493B2
3861,US7878761B1
3862,US7878796B1
3863,US7879614B2
3864,US7879870B2
3865,US7880014B2
3866,US7880337B2
3867,US7880400B2
3868,US7881920B2
3869,US7882570B2
3870,US7882986B2
3871,US7883308B2
3872,US7883401B1
3873,US7884299B2
3874,US7884341B2
3875,US7885497B2
3876,US7885914B2
3877,US7886346B2
3878,US7886368B2
3879,US7886415B2
3880,US7886555B2
3881,US7886557B2
3882,US7886682B1
3883,US7886964B2
3884,US7887726B1
3885,US7888431B2
3886,US7890193B2
3887,US7891092B2
3888,US7891732B2
3889,US7892080B1
3890,US7892689B2
3891,US7894136B2
3892,US7895216B2
3893,US7895257B2
3894,US7895845B2
3895,US7895978B2
3896,US7896970B2
3897,US7897032B2
3898,US7898393B2
3899,US7899185B2
3900,US7899548B2
3901,US7900784B1
3902,US7901181B1
3903,US7902165B2
3904,US7902363B2
3905,US7902450B2
3906,US7903215B2
3907,US7904465B2
3908,US7904947B2
3909,US7905184B2
3910,US7905706B1
3911,US7905728B2
3912,US7906116B2
3913,US7906165B1
3914,US7906991B2
3915,US7907132B1
3916,US7908096B2
3917,US7908194B2
3918,US7908204B2
3919,US7908231B2
3920,US7908684B2
3921,US7908809B2
3922,US7909160B2
3923,US7909602B1
3924,US7910564B2
3925,US7911010B2
3926,US7911344B2
3927,US7912757B2
3928,US7913321B2
3929,US7913400B2
3930,US7913812B2
3931,US7913871B2
3932,US7914352B2
3933,US7914548B2
3934,US7914634B2
3935,US7915860B2
3936,US7916976B1
3937,US7917181B2
3938,US7917773B2
3939,US7918432B2
3940,US7918776B2
3941,US7919163B2
3942,US7919755B2
3943,US7921088B1
3944,US7921167B2
3945,US7921268B2
3946,US7921489B2
3947,US7921654B1
3948,US7922351B2
3949,US7922451B1
3950,US7922767B2
3951,US7924223B1
3952,US7926020B1
3953,US7926126B2
3954,US7926152B2
3955,US7926571B2
3956,US7927562B2
3957,US7927680B2
3958,US7928835B1
3959,US7929585B2
3960,US7929800B2
3961,US7930772B2
3962,US7932869B2
3963,US7933843B1
3964,US7934738B2
3965,US7934894B1
3966,US7934972B1
3967,US7935030B1
3968,US7935354B2
3969,US7937067B2
3970,US7937939B2
3971,US7938319B2
3972,US7938727B1
3973,US7939054B2
3974,US7939172B2
3975,US7939316B2
3976,US7939645B2
3977,US7940168B2
3978,US7941195B2
3979,US7942802B2
3980,US7943201B2
3981,US7944118B2
3982,US7944547B2
3983,US7946005B2
3984,US7946078B1
3985,US7946206B2
3986,US7946775B2
3987,US7946919B2
3988,US7947061B1
3989,US7947091B2
3990,US7947837B2
3991,US7947872B2
3992,US7949498B2
3993,US7949556B1
3994,US7950226B2
3995,US7950592B2
3996,US7951168B2
3997,US7953550B1
3998,US7953607B2
3999,US7953609B2
4000,US7954362B2
4001,US7955246B2
4002,US7956554B2
4003,US7956742B2
4004,US7957462B2
4005,US7958437B2
4006,US7958493B2
4007,US7959036B2
4008,US7960124B2
4009,US7960346B2
4010,US7960839B2
4011,US7961427B2
4012,US7961912B2
4013,US7963011B2
4014,US7963724B2
4015,US7963745B1
4016,US7963925B1
4017,US7964702B2
4018,US7966748B2
4019,US7967563B1
4020,US7970120B2
4021,US7970355B2
4022,US7970725B2
4023,US7970819B2
4024,US7971269B2
4025,US7971394B1
4026,US7971778B2
4027,US7972074B2
4028,US7972875B2
4029,US7975415B2
4030,US7975579B1
4031,US7975602B2
4032,US7975955B2
4033,US7976211B2
4034,US7976278B1
4035,US7976415B2
4036,US7976699B2
4037,US7977083B1
4038,US7978932B2
4039,US7979192B2
4040,US7979839B2
4041,US7981004B2
4042,US7981073B2
4043,US7981328B2
4044,US7981380B2
4045,US7981397B2
4046,US7981470B1
4047,US7981916B2
4048,US7981989B2
4049,US7983435B2
4050,US7983804B2
4051,US7985536B2
4052,US7987020B1
4053,US7987102B2
4054,US7988549B2
4055,US7989006B2
4056,US7990724B2
4057,US7991171B1
4058,US7991187B2
4059,US7991363B2
4060,US7991635B2
4061,US7992549B2
4062,US7992795B2
4063,US7993832B2
4064,US7994243B2
4065,US7994311B2
4066,US7994986B2
4067,US7996950B2
4068,US7997960B2
4069,US7998283B2
4070,US7999809B2
4071,US8001055B2
4072,US8001483B2
4073,US8001714B2
4074,US8002751B2
4075,US8003087B1
4076,US8003632B2
4077,US8005611B2
4078,US8005739B1
4079,US8005747B2
4080,US8007516B2
4081,US8009915B2
4082,US8010892B2
4083,US8011502B2
4084,US8011534B2
4085,US8011898B2
4086,US8012593B2
4087,US8015506B2
4088,US8015744B1
4089,US8015745B2
4090,US8016187B2
4091,US8016257B2
4092,US8016680B1
4093,US8016686B2
4094,US8017102B2
4095,US8018632B2
4096,US8019754B2
4097,US8021037B2
4098,US8021039B2
4099,US8021085B1
4100,US8021592B2
4101,US8021775B2
4102,US8021840B2
4103,US8021882B2
4104,US8024400B2
4105,US8025194B2
4106,US8025496B2
4107,US8027541B2
4108,US8027879B2
4109,US8027906B2
4110,US8027919B2
4111,US8028686B2
4112,US8028933B2
4113,US8029393B2
4114,US8029447B2
4115,US8029515B2
4116,US8030447B2
4117,US8032285B2
4118,US8032820B1
4119,US8033029B2
4120,US8033463B2
4121,US8034019B2
4122,US8034634B2
4123,US8037826B2
4124,US8038948B1
4125,US8038999B2
4126,US8040311B2
4127,US8040345B2
4128,US8042159B2
4129,US8043028B2
4130,US8049145B1
4131,US8050531B2
4132,US8051053B2
4133,US8052705B2
4134,US8053709B2
4135,US8054066B2
4136,US8056070B2
4137,US8057435B2
4138,US8060949B2
4139,US8061057B2
4140,US8061435B2
4141,US8061538B2
4142,US8061954B2
4143,US8062377B2
4144,US8062688B2
4145,US8063998B2
4146,US8064295B2
4147,US8064921B2
4148,US8066080B1
4149,US8066496B2
4150,US8066578B2
4151,US8067717B2
4152,US8068724B2
4153,US8068876B2
4154,US8069530B2
4155,US8069678B1
4156,US8069861B2
4157,US8071610B2
4158,US8073094B2
4159,US8073131B2
4160,US8073327B2
4161,US8074771B2
4162,US8074947B2
4163,US8078966B2
4164,US8079311B2
4165,US8079343B2
4166,US8079612B1
4167,US8080038B2
4168,US8080316B2
4169,US8083018B2
4170,US8085719B2
4171,US8087188B2
4172,US8087580B2
4173,US8088026B2
4174,US8090125B2
4175,US8090541B2
4176,US8091594B2
4177,US8095238B2
4178,US8095979B2
4179,US8096304B2
4180,US8096967B2
4181,US8099422B2
4182,US8099605B1
4183,US8100257B1
4184,US8101729B2
4185,US8102127B2
4186,US8103327B2
4187,US8103597B2
4188,US8103606B2
4189,US8103704B2
4190,US8104102B2
4191,US8104394B2
4192,US8104731B2
4193,US8105222B2
4194,US8105965B2
4195,US8106674B2
4196,US8108229B2
4197,US8108414B2
4198,US8108473B2
4199,US8108614B2
4200,US8110569B2
4201,US8112714B2
4202,US8113307B2
4203,US8113378B2
4204,US8113910B2
4205,US8114076B2
4206,US8114647B2
4207,US8117952B2
4208,US8118709B2
4209,US8119008B2
4210,US8119954B2
4211,US8121897B2
4212,US8122319B2
4213,US8122497B2
4214,US8123945B2
4215,US8124735B2
4216,US8127370B2
4217,US8131271B2
4218,US8131793B2
4219,US8131993B2
4220,US8132783B2
4221,US8133484B2
4222,US8135342B1
4223,US8135617B1
4224,US8137018B2
4225,US8139958B2
4226,US8140144B2
4227,US8142490B2
4228,US8142736B2
4229,US8147722B2
4230,US8148066B2
4231,US8150163B2
4232,US8150388B2
4233,US8150947B2
4234,US8150990B2
4235,US8151006B2
4236,US8152711B2
4237,US8152724B2
4238,US8155947B2
4239,US8158667B2
4240,US8159259B1
4241,US8162930B2
4242,US8163756B2
4243,US8164354B2
4244,US8164906B2
4245,US8167088B2
4246,US8171693B2
4247,US8175197B2
4248,US8175713B1
4249,US8176332B2
4250,US8177816B2
4251,US8182321B2
4252,US8185102B2
4253,US8185398B2
4254,US8187502B2
4255,US8192794B2
4256,US8195133B2
4257,US8197210B1
4258,US8197506B2
4259,US8198746B2
4260,US8202201B2
4261,US8202967B2
4262,US8203437B2
4263,US8203530B2
4264,US8205237B2
4265,US8208764B2
4266,US8208949B2
4267,US8210920B2
4268,US8211634B2
4269,US8215024B1
4270,US8218905B2
4271,US8221199B2
4272,US8227574B2
4273,US8231148B2
4274,US8231313B2
4275,US8231907B2
4276,US8232981B2
4277,US8233671B2
4278,US8236297B2
4279,US8236322B2
4280,US8241621B2
4281,US8244377B1
4282,US8244563B2
4283,US8247384B2
4284,US8247531B2
4285,US8252036B2
4286,US8252249B2
4287,US8252570B2
4288,US8255241B2
4289,US8256504B2
4290,US8262696B2
4291,US8263142B2
4292,US8267032B2
4293,US8267291B2
